Pg_0,Pg_1,Pg_2,contingency_index,W_k,u_j_0,u_j_1,u_j_2,Z_k_0,Z_k_1,Z_k_2
0.0,725.4786934096268,0.0,0,2.4140141964710193e-09,0.023876971048347368,0.10114917861133096,0.10114917861134232,4.92045443028297e-07,7.105148384390643e-07,7.105148384178281e-07
0.0,725.4786934096268,0.0,1,0.0,0.02385929489434133,0.10114919303139033,0.101149193031401,5.140609894520624e-07,7.994769289597066e-07,7.994769289820059e-07
0.0,725.4786934096268,0.0,2,7.636360951888807e-09,0.023933819497443817,0.10114917588089019,0.10114917588090368,4.7068145584536764e-07,6.243071694735736e-07,6.243071694720352e-07
0.0,725.4786934096268,0.0,3,0.00023141074473989314,0.024899448460164352,0.10114911828311758,0.10114911830810533,4.0818028902652105e-10,0.21159578195207504,6.530524098342911e-10
0.0,725.4786934096268,0.0,4,0.00023141074474534616,0.02489943691293258,0.10114911830809444,0.1011491182831283,4.0983851265520193e-10,6.536878104793506e-10,0.2115957819643023
0.0,725.4786934096268,0.0,5,0.00023162040131605808,0.02509991694508051,0.10114911831003055,0.10114911828770487,1.2856267633429674e-09,0.22884042666481477,2.2123077266163604e-09
0.0,725.4786934096268,0.0,6,0.000231620401318468,0.02509991572801675,0.10114911828769416,0.10114911831004127,1.287296182053479e-09,2.21246260554494e-09,0.22884042668335206
0.0,725.4786934096268,0.0,0,5.9363864701069534e-08,0.026052282677695725,0.10005548438262221,0.1000554843826657,4.3400772693358327e-07,6.240955401808622e-07,6.240955401747966e-07
0.0,725.4786934096268,0.0,1,0.0,0.02602858700299777,0.10005550142727504,0.10005550142731949,4.5207121634384494e-07,7.145973890881115e-07,7.145973889285967e-07
0.0,725.4786934096268,0.0,2,6.678249556351379e-08,0.026113073308000757,0.10005548388721033,0.10005548388725476,4.318271681621528e-07,5.669098115950951e-07,5.669098115952285e-07
0.0,725.4786934096268,0.0,3,1.110051863615731e-05,0.026576919877000626,0.10005543041289255,0.100055430425054,2.3885935196613613e-10,0.2003108666113334,3.883373302912975e-10
0.0,725.4786934096268,0.0,4,1.1100518649831996e-05,0.026576960955594822,0.10005543042500967,0.10005543041293698,2.372825839731746e-10,3.8519549970015947e-10,0.20031086658938718
0.0,725.4786934096268,0.0,5,1.1134142420041366e-05,0.026830343426317547,0.10005542979333304,0.10005542837614888,6.636808542881451e-08,0.20028101338394286,1.1568064797477161e-07
0.0,725.4786934096268,0.0,6,1.1134142459604142e-05,0.02683034149277663,0.10005542837611167,0.10005542979338415,6.636833054255104e-08,1.1568075211156131e-07,0.20028101337508203
0.0,725.4786934096268,0.0,0,6.33860240977952e-08,0.026163112563535935,0.09999977563924534,0.09999977563903822,4.345403109672668e-07,6.246309339431741e-07,6.246309339219167e-07
0.0,725.4786934096268,0.0,1,0.0,0.026139103572433434,0.09999979242979841,0.0999997924295905,4.491104685615878e-07,7.10450381673085e-07,7.104503815175713e-07
0.0,725.4786934096268,0.0,2,7.088339899556174e-08,0.02622410892864146,0.09999977513533286,0.0999997751351255,4.3231785693257327e-07,5.671623698221538e-07,5.671623698209861e-07
0.0,725.4786934096268,0.0,3,1.5275498780949938e-09,0.026777920074727315,0.09999972165300121,0.09999972202717507,3.4403003829781797e-09,0.0012865678784926794,5.595302792543933e-09
0.0,725.4786934096268,0.0,4,1.527550252301776e-09,0.026777920182335012,0.09999972202738301,0.09999972165279321,3.4403031246209023e-09,5.595310790808028e-09,0.0012865665127863312
0.0,725.4786934096268,0.0,5,8.122922908192012e-10,0.02694758326853993,0.09999972165037088,0.0999997222252271,4.3006534894013095e-09,0.001391995672696613,7.503404642490198e-09
0.0,725.4786934096268,0.0,6,8.12292417304423e-10,0.026947583271593408,0.09999972222543506,0.09999972165016281,4.3006519253935215e-09,7.503403806009484e-09,0.0013919940709475132
928.937395911129,0.0,0.0,0,0.0,0.0024202818783502756,0.10992735707346972,0.10992735707408953,7.934581054187393e-06,8.481118258647675e-06,8.481118258722295e-06
928.937395911129,0.0,0.0,1,0.0,0.0024251916352452454,0.10992737185272475,0.10992737185334514,6.414238803000815e-06,6.838563190469651e-06,6.8385631905250754e-06
928.937395911129,0.0,0.0,2,0.0,0.002439589696144986,0.10992735699430911,0.10992735699492949,7.867468192848488e-06,8.379168425790268e-06,8.37916842579627e-06
928.937395911129,0.0,0.0,3,0.0038678530680379786,0.003689011538061085,0.10992748193235354,0.10992748206116164,1.6674231759525287e-08,0.43205848090616,1.868601708395098e-08
928.937395911129,0.0,0.0,4,0.0038678530683060063,0.003689015506536935,0.10992748206054126,0.10992748193297391,1.667491557791329e-08,1.868511259761321e-08,0.4320584809068787
928.937395911129,0.0,0.0,5,0.0038705996008651703,0.0037476745622803706,0.10992748193238125,0.10992748207449368,1.6885876239593927e-08,0.4321294071965444,1.9110435757798447e-08
928.937395911129,0.0,0.0,6,0.0038705996011332696,0.0037476705986988178,0.1099274820738733,0.10992748193300163,1.688559512854032e-08,1.910929265302342e-08,0.4321294072000192
928.937395911129,0.0,0.0,0,0.0,0.020179897954315715,0.10097046403653342,0.10097046403659306,6.060844133215786e-07,8.315591742741882e-07,8.31559174263575e-07
928.937395911129,0.0,0.0,1,0.0,0.020157223503318326,0.10097047821869488,0.10097047821875381,6.385108805142614e-07,9.390797446610455e-07,9.390797445249846e-07
928.937395911129,0.0,0.0,2,0.0,0.02020942981763861,0.1009704633343219,0.10097046333437974,5.987493272769148e-07,8.039001023338831e-07,8.039001023282718e-07
928.937395911129,0.0,0.0,3,0.00019521615800800168,0.020975664901701854,0.10097039849402815,0.10097039808107237,3.3600207067049047e-09,0.20214424737554373,5.2018317131503455e-09
928.937395911129,0.0,0.0,4,0.00019521615801971912,0.020975659135844926,0.10097039808101335,0.10097039849408714,3.3607301954844528e-09,5.2033253147097435e-09,0.2021442477409691
928.937395911129,0.0,0.0,5,0.00019521599574882532,0.021036190481383547,0.1009703984937322,0.10097039805143028,3.500731568591043e-09,0.2021443802929266,5.538580743435943e-09
928.937395911129,0.0,0.0,6,0.00019521599576083844,0.02103618909137069,0.10097039805137127,0.10097039849379116,3.4974459262089527e-09,5.537009187065843e-09,0.20214438175490582
928.937395911129,0.0,0.0,0,0.0,0.02210055607465057,0.10000457012081514,0.10000457012482424,5.320959381227775e-07,7.316006711038069e-07,7.316006711247878e-07
928.937395911129,0.0,0.0,1,0.0,0.022072293235176312,0.10000458630591544,0.10000458630992476,5.663777758323062e-07,8.482860710028905e-07,8.482860711147226e-07
928.937395911129,0.0,0.0,2,0.0,0.02213117019997462,0.10000456947175944,0.10000456947576877,5.25995135079019e-07,7.06786503478401e-07,7.067865034923097e-07
928.937395911129,0.0,0.0,3,8.876478114636236e-07,0.022762225345757642,0.10000450829543406,0.10000451360371311,2.7862981195374522e-08,0.20011994213438783,4.3853600550170506e-08
928.937395911129,0.0,0.0,4,8.876485893790781e-07,0.022762227852396323,0.10000451359970786,0.1000045082994414,2.786292805769953e-08,4.3853655392151515e-08,0.20011994214124093
928.937395911129,0.0,0.0,5,8.87418885817717e-07,0.022815692887074673,0.10000450814623393,0.10000451377671007,2.884569117710161e-08,0.20011023225267976,4.6399018479888366e-08
928.937395911129,0.0,0.0,6,8.874196673948865e-07,0.022815687318223282,0.10000451377270379,0.10000450815024194,2.8845777237501478e-08,4.639893123490343e-08,0.20011023228521882
0.0,0.0,0.0,0,0.0,0.0024162945994802717,0.10838468385486162,0.10838468385457409,7.903473394456541e-06,8.446030115834028e-06,8.44603011589484e-06
0.0,0.0,0.0,1,0.0,0.0024241170915631285,0.1083846951933536,0.10838469519306757,6.719807987195098e-06,7.152430136640785e-06,7.152430136425489e-06
0.0,0.0,0.0,2,0.0,0.002432046846045031,0.10838468196266209,0.10838468196237568,8.052245055520649e-06,8.541006907187018e-06,8.541006907244022e-06
0.0,0.0,0.0,3,0.003205855199600819,0.0036004348948255422,0.10838480819990197,0.1083848083090302,1.4882934179810275e-08,0.42609382690693065,1.651474977843763e-08
0.0,0.0,0.0,4,0.0032058551994791277,0.003600433684389951,0.10838480830931645,0.10838480819961575,1.4883867897065139e-08,1.6514994061486086e-08,0.4260938269054937
0.0,0.0,0.0,5,0.003208633164828411,0.0037297263137205734,0.10838480819989023,0.1083848081101493,1.4168068904236722e-08,0.4261665707772325,1.5997047445656938e-08
0.0,0.0,0.0,6,0.0032086331647067762,0.0037297152377365464,0.10838480811043551,0.10838480819960401,1.4166518648840036e-08,1.599769467275323e-08,0.42616657077637876
0.0,0.0,0.0,0,0.0,0.017336828642897283,0.10085575507071927,0.10085575507076866,7.274485893271003e-07,9.874058901625239e-07,9.874058901602286e-07
0.0,0.0,0.0,1,0.0,0.017327071386258473,0.10085576573412956,0.10085576573417905,7.65778318996267e-07,1.0824288243436802e-06,1.0824288243123641e-06
0.0,0.0,0.0,2,0.0,0.01736997167238304,0.10085575345503874,0.10085575345508795,7.128524008589434e-07,9.294595162052499e-07,9.294595161817e-07
0.0,0.0,0.0,3,0.00017204117359857662,0.018044352483431822,0.10085568511986168,0.1008556847693613,3.485424535586971e-09,0.20191351718048212,5.112980714373794e-09
0.0,0.0,0.0,4,0.00017204117360925257,0.0180443508813667,0.10085568476931213,0.10085568511991097,3.484513519880954e-09,5.112681882950418e-09,0.20191351734756594
0.0,0.0,0.0,5,0.00017204083411426105,0.018153791710826504,0.10085568511918326,0.10085568471007599,3.775498611182025e-09,0.20191357603024596,5.739348855819514e-09
0.0,0.0,0.0,6,0.00017204083412416076,0.01815380230111286,0.10085568471002669,0.10085568511923255,3.777570107315257e-09,5.740434801147604e-09,0.20191357583305933
0.0,0.0,0.0,0,0.0,0.019029913423544036,0.10000349412823396,0.10000349412823044,6.527094759589653e-07,8.930258367620901e-07,8.930258367833372e-07
0.0,0.0,0.0,1,0.0,0.01901642549845615,0.10000350480297908,0.10000350480297454,6.778791547421416e-07,9.766030716320487e-07,9.766030716433591e-07
0.0,0.0,0.0,2,0.0,0.019064975933193173,0.10000349219150895,0.10000349219150385,6.365824001030055e-07,8.343279510495213e-07,8.343279510383296e-07
0.0,0.0,0.0,3,6.787230827535603e-07,0.019667312709496537,0.10000342627342802,0.10000342978639296,2.4641586623947313e-08,0.20010879729696726,3.681891631210394e-08
0.0,0.0,0.0,4,6.787230805031792e-07,0.01966731304529893,0.10000342978639797,0.10000342627342318,2.4641625205774018e-08,3.6818648950619016e-08,0.20010879727844674
0.0,0.0,0.0,5,6.802239839975621e-07,0.01977387498432478,0.10000342622184875,0.10000343010775971,2.696768565507226e-08,0.20009218184428995,4.177066621341772e-08
0.0,0.0,0.0,6,6.8022398298737e-07,0.01977387409310337,0.10000343010776432,0.1000034262218441,2.6967708524903727e-08,4.177080587047253e-08,0.20009218185228575
0.0,66.01966586621832,0.0,0,0.0,0.0024239945609347787,0.10670339515038423,0.10670339515116659,8.434151682637737e-06,8.996714369804105e-06,8.996714369821244e-06
0.0,66.01966586621832,0.0,1,0.0,0.0024259610278997454,0.10670339695966037,0.10670339696044695,7.80426238924702e-06,8.293728824487956e-06,8.293728824392077e-06
0.0,66.01966586621832,0.0,2,0.0,0.002440739266593619,0.10670339588486524,0.10670339588564771,8.41169819259668e-06,8.920459393251144e-06,8.920459393264856e-06
0.0,66.01966586621832,0.0,3,0.002495024079497907,0.004086365551539007,0.10670352250571968,0.10670353153612362,2.5628233653274875e-07,0.41959544512226576,2.8896722168403247e-07
0.0,66.01966586621832,0.0,4,0.00249502407734656,0.004086320088998899,0.10670353153597201,0.10670352250632502,2.5628965076207483e-07,2.8897803817068276e-07,0.41959544509836616
0.0,66.01966586621832,0.0,5,0.0024974962442124342,0.0037086887633337763,0.10670352470738563,0.10670353147321396,3.4867199181279856e-07,0.4196598449439913,3.920061701379713e-07
0.0,66.01966586621832,0.0,6,0.0024974962452419076,0.003708688760316775,0.10670353147241825,0.10670352470818538,3.4867308176067663e-07,3.9200738325401556e-07,0.41965984494667274
0.0,66.01966586621832,0.0,0,0.0,0.01421544579944949,0.10075235527359888,0.10075235527175336,9.266649554151812e-07,1.2162511889225551e-06,1.2162511889168933e-06
0.0,66.01966586621832,0.0,1,0.0,0.014202878106061221,0.10075236568432194,0.10075236568248065,9.837006878969971e-07,1.3250802820870255e-06,1.325080282488664e-06
0.0,66.01966586621832,0.0,2,0.0,0.014243354656866044,0.10075235228125692,0.10075235227941153,8.866173268998136e-07,1.131847123114107e-06,1.1318471229325692e-06
0.0,66.01966586621832,0.0,3,0.00015116685691326297,0.014928891307663191,0.10075228219363698,0.10075228452188059,2.160867119947175e-08,0.20170716143988668,3.0340267502058406e-08
0.0,66.01966586621832,0.0,4,0.00015116685654804944,0.014928891201116486,0.10075228452372449,0.10075228219179225,2.1608957768908175e-08,3.0340203564594226e-08,0.20170716143731832
0.0,66.01966586621832,0.0,5,0.0001511650157845753,0.015017135427096937,0.10075228216916021,0.1007522847819902,2.2874637746168414e-08,0.2017072572201526,3.2982050758962074e-08
0.0,66.01966586621832,0.0,6,0.00015116501541426097,0.015017133686195649,0.1007522847838348,0.10075228216731542,2.2874744764283945e-08,3.298201155824363e-08,0.20170725726082397
0.0,66.01966586621832,0.0,0,0.0,0.01570367162148685,0.10000272476253261,0.10000272476254389,8.067341375638989e-07,1.0715864789150888e-06,1.0715864789442506e-06
0.0,66.01966586621832,0.0,1,0.0,0.015688189990094577,0.10000273645614026,0.10000273645615147,8.655616750819286e-07,1.1894588598713747e-06,1.1894588598122673e-06
0.0,66.01966586621832,0.0,2,0.0,0.015732973712711252,0.10000272346744013,0.1000027234674505,7.937019606233189e-07,1.0233514245694344e-06,1.0233514245780538e-06
0.0,66.01966586621832,0.0,3,5.342808156257694e-07,0.01636663958975356,0.10000265501645815,0.10000265481389117,5.65218262498162e-09,0.20017083561867594,8.093172839122647e-09
0.0,66.01966586621832,0.0,4,5.342808191282421e-07,0.01636664505542903,0.10000265481388,0.10000265501646866,5.652488040474642e-09,8.093649614388008e-09,0.20017083562364452
0.0,66.01966586621832,0.0,5,5.344696360669008e-07,0.016453553867339616,0.10000265503113565,0.10000265482442744,5.682370060454638e-09,0.20017043398094053,8.362182510211825e-09
0.0,66.01966586621832,0.0,6,5.344696382322867e-07,0.01645356422034351,0.10000265482441659,0.10000265503114654,5.683368103620459e-09,8.362678025104536e-09,0.20017043397711054
406.1733934256935,258.97864949207514,265.5230528936459,0,0.0,0.0024252852023854527,0.11133203211100642,0.1113320321110063,7.268333172720902e-06,7.831387039886018e-06,7.831387039887744e-06
406.1733934256935,258.97864949207514,265.5230528936459,1,0.0,0.0024324523043448834,0.11133204037359248,0.11133204037359233,6.387412513965476e-06,6.8351566600059234e-06,6.835156660235922e-06
406.1733934256935,258.97864949207514,265.5230528936459,2,0.0,0.002438836027268606,0.11133202521095144,0.11133202521095137,7.771617078369455e-06,8.259176609140013e-06,8.25917660914003e-06
406.1733934256935,258.97864949207514,265.5230528936459,3,0.004478339834337715,0.0036335390991893575,0.11133214893651981,0.11133214885072475,1.0605589107259392e-08,0.4374800336209944,1.183147145667561e-08
406.1733934256935,258.97864949207514,265.5230528936459,4,0.0044783398343392474,0.003633531687881951,0.11133214885072484,0.11133214893651971,1.0605749666470431e-08,1.1832758963639056e-08,0.4374800336237648
406.1733934256935,258.97864949207514,265.5230528936459,5,0.004481632307068945,0.0038783375531076868,0.11133214893654851,0.11133214909000831,1.765154334180036e-08,0.4375637613870586,2.0407760282249744e-08
406.1733934256935,258.97864949207514,265.5230528936459,6,0.0044816323070688315,0.0038783371106337677,0.11133214909000842,0.11133214893654841,1.7652764575898267e-08,2.0408824693798656e-08,0.43756376138859854
406.1733934256935,258.97864949207514,265.5230528936459,0,0.0,0.02272272648110493,0.10108993972305329,0.1010899397230633,5.208699668349161e-07,7.497862142307019e-07,7.49786214288009e-07
406.1733934256935,258.97864949207514,265.5230528936459,1,0.0,0.022707408309587552,0.10108995326460231,0.10108995326461198,5.467575110990145e-07,8.385006255702185e-07,8.38500625481785e-07
406.1733934256935,258.97864949207514,265.5230528936459,2,0.0,0.0227768956203271,0.10108993753802903,0.1010899375380398,5.037297224697192e-07,6.657887120986935e-07,6.657887121023825e-07
406.1733934256935,258.97864949207514,265.5230528936459,3,0.0002193829502694464,0.023641968804595893,0.10108987781691134,0.10108987780529556,3.9019776598476155e-10,0.20238277601150112,6.144301246267854e-10
406.1733934256935,258.97864949207514,265.5230528936459,4,0.00021938295027708386,0.02364233083985883,0.10108987780528608,0.10108987781692103,3.8164213742991097e-10,6.140464483848052e-10,0.20238277689188858
406.1733934256935,258.97864949207514,265.5230528936459,5,0.000219382643809813,0.023871661776984104,0.10108987781692116,0.10108987780554654,1.879745883482588e-10,0.20238238720389995,3.2670752878428026e-10
406.1733934256935,258.97864949207514,265.5230528936459,6,0.000219382643811673,0.02387355160618294,0.10108987780553691,0.10108987781693084,1.833382812398635e-10,3.141031807503336e-10,0.2023824086647502
406.1733934256935,258.97864949207514,265.5230528936459,0,3.0723731550855464e-08,0.024878380498453253,0.10000583787788044,0.10000583793797126,4.44413955855956e-07,6.389165256899238e-07,6.389165259859263e-07
406.1733934256935,258.97864949207514,265.5230528936459,1,0.0,0.024857442640525175,0.10000585501809232,0.10000585507818616,4.795236508060917e-07,7.483430298042555e-07,7.483430300400673e-07
406.1733934256935,258.97864949207514,265.5230528936459,2,4.0863453552230994e-08,0.024936588377824795,0.100005836230425,0.10000583629051912,4.349023661493704e-07,5.705011366585137e-07,5.705011369771954e-07
406.1733934256935,258.97864949207514,265.5230528936459,3,1.1585276713452791e-06,0.02548795651884796,0.10000578322301874,0.1000057827869737,4.143323316478803e-09,0.2001935818450846,6.6406153811263394e-09
406.1733934256935,258.97864949207514,265.5230528936459,4,1.158539700433154e-06,0.025487895828552546,0.10000578272687691,0.10000578328311317,4.145483879843661e-09,6.641216809679126e-09,0.20019358209288415
406.1733934256935,258.97864949207514,265.5230528936459,5,1.1366576303382036e-06,0.025668001518756662,0.10000578182288121,0.10000578881311137,2.93638483822017e-08,0.2001192769496571,5.0504582393129306e-08
406.1733934256935,258.97864949207514,265.5230528936459,6,1.1366695314679816e-06,0.025668005701996326,0.10000578875303079,0.10000578188296862,2.9364182157071116e-08,5.050482963233846e-08,0.20011927735053303
0.0,0.0,3.8603833496751543,0,0.0,0.0024196298692202743,0.10377865305145008,0.10377865305195537,8.514478621496675e-06,9.065000084697407e-06,9.065000084703583e-06
0.0,0.0,3.8603833496751543,1,0.0,0.0024187735969683323,0.10377864032027559,0.10377864032078125,9.307255910304411e-06,9.86306261174798e-06,9.863062611286171e-06
0.0,0.0,3.8603833496751543,2,0.0,0.002430114606961007,0.10377865962360093,0.10377865962410461,8.31789034777962e-06,8.775810702971671e-06,8.775810703068277e-06
0.0,0.0,3.8603833496751543,3,0.0012845080792231968,0.0035160473684781525,0.10377878212242153,0.1037787832566007,3.881810328246793e-08,0.40828143457481075,4.254821327130297e-08
0.0,0.0,3.8603833496751543,4,0.0012845080794334585,0.0035160486278110054,0.1037787832560951,0.10377878212292711,3.8819178999240905e-08,4.254771933755568e-08,0.40828143457428473
0.0,0.0,3.8603833496751543,5,0.0012864908503061085,0.0036780648742325774,0.10377878105704351,0.10377878545156931,9.244470901453615e-08,0.4083360894408225,1.0315172228440303e-07
0.0,0.0,3.8603833496751543,6,0.0012864908505181513,0.0036780646110658793,0.10377878545106288,0.10377878105754919,9.24452918369834e-08,1.0315211574939648e-07,0.4083360894434121
0.0,0.0,3.8603833496751543,0,0.0,0.008662772924189249,0.10062546429122358,0.10062546429121079,1.978220807775028e-06,2.4076185104979047e-06,2.407618510484747e-06
0.0,0.0,3.8603833496751543,1,0.0,0.008658514476118869,0.1006254607582725,0.10062546075826026,1.82528371984827e-06,2.222159065968642e-06,2.2221590660483093e-06
0.0,0.0,3.8603833496751543,2,0.0,0.00868265045465967,0.10062546142359304,0.1006254614235804,1.916653981591913e-06,2.2649919327864136e-06,2.264991932785804e-06
0.0,0.0,3.8603833496751543,3,0.00012558692810200967,0.009333152397892158,0.10062537209240593,0.10062537393419184,2.92032102386058e-08,0.20145239620592573,3.660396500913068e-08
0.0,0.0,3.8603833496751543,4,0.00012558692810033293,0.009333151721128124,0.10062537393420437,0.1006253720923933,2.9203437390712873e-08,3.660430277719266e-08,0.20145239620971142
0.0,0.0,3.8603833496751543,5,0.00012558559951838307,0.00946739006836727,0.10062537207901102,0.10062537421234255,3.204165927402401e-08,0.20145245295562397,4.134129774662619e-08
0.0,0.0,3.8603833496751543,6,0.00012558559951333773,0.00946739006079841,0.10062537421235543,0.10062537207899835,3.2041424367924906e-08,4.134107269169599e-08,0.20145245295566702
0.0,0.0,3.8603833496751543,0,0.0,0.009903622129187575,0.09999947167393204,0.09999947167394152,1.6477181884496121e-06,2.0438074853683676e-06,2.0438074853661255e-06
0.0,0.0,3.8603833496751543,1,0.0,0.00989820377780621,0.09999946946585736,0.09999946946586696,1.5356348053277786e-06,1.911557807735614e-06,1.9115578076211915e-06
0.0,0.0,3.8603833496751543,2,0.0,0.009925326899573875,0.09999946840756899,0.09999946840757834,1.5873918144696484e-06,1.9055278925322145e-06,1.9055278925328413e-06
0.0,0.0,3.8603833496751543,3,1.3616128389561353e-09,0.010541559062998107,0.09999938299781987,0.09999938348570796,9.646132006264381e-09,0.00030674462058492667,1.236136191287021e-08
0.0,0.0,3.8603833496751543,4,1.3616126387889174e-09,0.01054155907788919,0.09999938348569855,0.09999938299782923,9.646130321710574e-09,1.2361360219440453e-08,0.000306744618468785
0.0,0.0,3.8603833496751543,5,1.7533580310620678e-09,0.01067612317183581,0.09999938297431378,0.09999938352360435,1.0503826809498823e-08,0.0003625232581194571,1.3877661958932149e-08
0.0,0.0,3.8603833496751543,6,1.7533580172063208e-09,0.01067612317253353,0.09999938352359501,0.09999938297432312,1.0503826978564684e-08,1.3877661964717155e-08,0.00036252326755532025
0.0,43.26508052083003,0.0,0,0.0,0.0024195840127582548,0.10793538311297665,0.10793538311297707,7.924444217963694e-06,8.48395389328108e-06,8.483953893279596e-06
0.0,43.26508052083003,0.0,1,0.0,0.0024267769707198863,0.10793537633045142,0.10793537633045171,8.035234592310191e-06,8.55605867252464e-06,8.556058672378819e-06
0.0,43.26508052083003,0.0,2,0.0,0.0024329934317417,0.10793538075078797,0.1079353807507901,8.181797085247143e-06,8.664046403799872e-06,8.664046403753363e-06
0.0,43.26508052083003,0.0,3,0.0030147715128373176,0.0035667068945588586,0.10793550785128742,0.10793550794363593,1.6150530397827138e-08,0.42435595558847244,1.7857952983370872e-08
0.0,43.26508052083003,0.0,4,0.0030147715128388116,0.0035667027247331465,0.10793550794363557,0.1079355078512878,1.6149355986234757e-08,1.785792603384454e-08,0.4243559555889892
0.0,43.26508052083003,0.0,5,0.003017573955498524,0.003759702092201168,0.10793550777550232,0.10793550732438446,2.5999698992361968e-08,0.424429619901747,2.9475422148065253e-08
0.0,43.26508052083003,0.0,6,0.003017573955496231,0.0037597013724552366,0.10793550732438476,0.10793550777550269,2.6000207427634034e-08,2.947587015469842e-08,0.42442961990197475
0.0,43.26508052083003,0.0,0,0.0,0.016504239065693968,0.10082579542896594,0.10082579542896455,7.695128416691945e-07,1.0476650466970312e-06,1.0476650466968218e-06
0.0,43.26508052083003,0.0,1,0.0,0.016498337898744393,0.10082580511237876,0.10082580511237751,8.136461156501109e-07,1.1392029798040066e-06,1.1392029797487015e-06
0.0,43.26508052083003,0.0,2,0.0,0.016541554028874902,0.10082579317858428,0.10082579317858145,7.48588095563927e-07,9.63272011033666e-07,9.632720109408311e-07
0.0,43.26508052083003,0.0,3,0.00016599292475665266,0.017190586799507586,0.1008257246599395,0.10082572435394759,3.410861314176732e-09,0.2018534163390683,4.922956224290391e-09
0.0,43.26508052083003,0.0,4,0.00016599292475873417,0.017190620538874116,0.10082572435394926,0.1008257246599381,3.4063658122685873e-09,4.917764672384897e-09,0.20185341614762606
0.0,43.26508052083003,0.0,5,0.00016599235385019823,0.01734394507544349,0.10082572465920032,0.10082572425849352,3.884545000474056e-09,0.20185348611520823,5.882359464916623e-09
0.0,43.26508052083003,0.0,6,0.00016599235384975677,0.017343938041168856,0.1008257242584949,0.10082572465919892,3.883573896755268e-09,5.883398989569804e-09,0.2018534861919627
0.0,43.26508052083003,0.0,0,0.0,0.01813757678391582,0.10000323462700494,0.100003234626708,6.9437706193428e-07,9.547533378178588e-07,9.547533378162314e-07
0.0,43.26508052083003,0.0,1,0.0,0.01812866305523319,0.10000324365750506,0.10000324365720811,7.184951771400526e-07,1.0256725168348473e-06,1.0256725168980064e-06
0.0,43.26508052083003,0.0,2,0.0,0.018177582676503802,0.10000323196909686,0.10000323196880088,6.716484700530475e-07,8.693700905012392e-07,8.693700904397172e-07
0.0,43.26508052083003,0.0,3,6.293120981875516e-07,0.018761909303748093,0.10000316546952803,0.10000316837428139,2.2783852141748174e-08,0.20011984671112193,3.347824700803359e-08
0.0,43.26508052083003,0.0,4,6.293120476353564e-07,0.018761913983686308,0.10000316837457733,0.10000316546923099,2.2784075629898395e-08,3.3478508550212155e-08,0.20011984678791656
0.0,43.26508052083003,0.0,5,6.340522783495466e-07,0.01891404490798914,0.10000316559705877,0.10000316865594439,2.5266909509574695e-08,0.20008134452228493,3.902348061968625e-08
0.0,43.26508052083003,0.0,6,6.34052221992883e-07,0.01891404485186771,0.10000316865624093,0.10000316559676188,2.5266721263643367e-08,3.902344497138299e-08,0.20008134451709889
0.0,754.7967320701235,0.0,0,0.0,0.0024197692558995568,0.11663281868563252,0.11663281868602926,6.50741911980432e-06,7.034787294041929e-06,7.034787294041972e-06
0.0,754.7967320701235,0.0,1,0.0,0.002424433230344162,0.11663278715125837,0.11663278715165508,8.038241498302384e-06,8.647116627181207e-06,8.647116627219569e-06
0.0,754.7967320701235,0.0,2,0.0,0.0024327883622808385,0.11663282115260214,0.1166328211529983,6.326029935523597e-06,6.777518544428236e-06,6.777518544426415e-06
0.0,754.7967320701235,0.0,3,0.006851967305776524,0.0037806736284061527,0.11663292605726731,0.11663292595176653,1.0888041990039592e-08,0.45795075269432267,1.2409185984417956e-08
0.0,754.7967320701235,0.0,4,0.006851967305958021,0.003780670919096972,0.11663292595136983,0.116632926057664,1.0887603486953787e-08,1.2408563914320361e-08,0.4579507526961018
0.0,754.7967320701235,0.0,5,0.006854949847420866,0.0039358730113475794,0.11663292601034234,0.11663292656290256,8.013623273969294e-08,0.4580227948553983,9.39618033810214e-08
0.0,754.7967320701235,0.0,6,0.00685494984760766,0.003935873127760047,0.11663292656250555,0.11663292601073937,8.013626822398287e-08,9.396188047312703e-08,0.4580227948570873
0.0,754.7967320701235,0.0,0,1.5909862572844507e-06,0.032832680067712935,0.10130591828549995,0.10130591828557586,8.117098723308677e-07,1.1340663464056724e-06,1.134066346417932e-06
0.0,754.7967320701235,0.0,1,0.0,0.03277646210132243,0.10130603151251559,0.10130603151257289,3.4459706492560636e-07,5.82848778132859e-07,5.828487780420018e-07
0.0,754.7967320701235,0.0,2,7.797849105554308e-07,0.03288207545187976,0.10130601226619575,0.10130601226623856,5.74996104402343e-07,7.487498550229278e-07,7.487498550163293e-07
0.0,754.7967320701235,0.0,3,0.000286672844296964,0.033843856292873335,0.10130596120570409,0.1013059600158386,6.56378884439053e-09,0.3987014885439622,1.1598288859957236e-08
0.0,754.7967320701235,0.0,4,0.00028667284431858794,0.033843856067209944,0.1013059600157813,0.1013059612057613,6.563693419624194e-09,1.1598409633250438e-08,0.39870148854392895
0.0,754.7967320701235,0.0,5,0.0002886598582833708,0.03397399235451538,0.1013059610226027,0.10130595949052527,8.191803297538125e-09,0.3987571853205126,1.525995689346334e-08
0.0,754.7967320701235,0.0,6,0.0002886598583019296,0.03397399190021043,0.10130595949046782,0.10130596102265998,8.19122700650465e-09,1.5260070182588773e-08,0.39875718532027266
