contingency_index,W_k,Pg_0,Pg_1,Pg_2,u_j_0,u_j_1,u_j_2,Z_k_0,Z_k_1,Z_k_2,R_0,R_1,R_2,R_3,R_4,R_5,R_6,X_0,X_1,X_2,X_3,X_4,X_5,X_6,B_0,B_1,B_2,B_3,B_4,B_5,B_6,active_0,active_1,active_2,active_3,active_4,active_5,active_6
4,0.0060689625132139225,0.0037223203563795807,0.11384607956245965,0.11491117391195374,0.005094318891772772,0.11384607944122384,0.11491117391194354,1.3911069371465834e-08,1.6483468212091878e-08,0.45130171385505363,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,1,1,0
5,0.00559371834545603,0.0037223203563795807,0.11384607956245965,0.11491117391195374,0.005148549772652767,0.11384607956247413,0.11491117406419452,1.4057922274256095e-08,0.44727159948984124,1.69826245267439e-08,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,0,1,1
6,0.006072309293601993,0.0037223203563795807,0.11384607956245965,0.11491117391195374,0.005165975495459856,0.11384607919007053,0.11491117403888479,5.530711701648112e-08,6.664753644327585e-08,0.4513838279867107,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,1,0,1
0,1.8703650103319099e-07,0.030229937549682295,0.10089988344147675,0.10102642173025402,0.030365427634708904,0.10089993697681249,0.1010264607338082,4.200246051210254e-07,5.810189233276743e-07,5.817610962862081e-07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,0,1,1,1,1,1,1
1,0.0,0.030229937549682295,0.10089988344147675,0.10102642173025402,0.03031543166379455,0.10089995587071544,0.10102649362886562,3.8071512367085806e-07,6.260502466781822e-07,6.26719509151083e-07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,0,1,1,1,1,1
2,1.7015924854389683e-07,0.030229937549682295,0.10089988344147675,0.10102642173025402,0.030403062720710375,0.10089993734152054,0.1010264625346861,4.1469364363091625e-07,5.551092457985e-07,5.558727523565659e-07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,0,1,1,1,1
3,0.00018096768027895063,0.030229937549682295,0.10089988344147675,0.10102642173025402,0.0310831285960339,0.10089988344154328,0.10102642137336718,2.1997098015446853e-09,0.20200226004391272,3.821718018708217e-09,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,0,1,1,1
4,0.00020654430518766623,0.030229937549682295,0.10089988344147675,0.10102642173025402,0.031188998749102713,0.10089988343364219,0.10102642173025406,7.423289034542952e-11,9.968696907375717e-11,0.20225506307572824,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,1,1,0
5,0.0001809674966439583,0.030229937549682295,0.10089988344147675,0.10102642173025402,0.031146256247863963,0.10089988344145943,0.1010264213427774,2.285055854598413e-09,0.2020023148623682,4.0868509165370784e-09,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,0,1,1
6,0.00020654430227403162,0.030229937549682295,0.10089988344147675,0.10102642173025402,0.031258371685418784,0.10089988343301773,0.10102642173025402,7.199460332156305e-11,1.352527250081505e-10,0.2022550726555373,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,1,0,1
0,5.447537693678891e-07,0.031985103804152835,0.10000393983824984,0.10000514011435342,0.03227602569722917,0.10000388727506486,0.1000050872336396,5.212544345644115e-07,7.06676369687153e-07,7.066853667574645e-07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,0,1,1,1,1,1,1
1,0.0,0.031985103804152835,0.10000393983824984,0.10000514011435342,0.032218133104588355,0.10000400912272094,0.10000520938761549,3.4772396612917526e-07,5.76772202610207e-07,5.767781545582663e-07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,0,1,1,1,1,1
2,9.948762090420594e-07,0.031985103804152835,0.10000393983824984,0.10000514011435342,0.03231484034787221,0.10000389045642319,0.10000509014355076,6.578422104350743e-07,8.615858421816925e-07,8.615977093776202e-07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,0,1,1,1,1
3,7.772317578019897e-07,0.031985103804152835,0.10000393983824984,0.10000514011435342,0.032901512032762835,0.10000393926705105,0.10000514389336487,1.653860108979674e-08,0.20011872915269194,2.889657914970166e-08,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,0,1,1,1
4,1.0120097830823954e-06,0.031985103804152835,0.10000393983824984,0.10000514011435342,0.03290061350169845,0.10000394447525941,0.10000513921170796,1.974440606450583e-08,3.4499131345504463e-08,0.20012637978148878,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,1,1,0
5,7.759156549468155e-07,0.031985103804152835,0.10000393983824984,0.10000514011435342,0.03296123032003084,0.1000039390404544,0.10000514423026939,1.766157756430455e-08,0.20010712072106698,3.177318302043157e-08,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,0,1,1
6,1.0109406369747716e-06,0.031985103804152835,0.10000393983824984,0.10000514011435342,0.032960337944099194,0.10000394472610136,0.10000513898879705,2.0444142211200025e-08,3.6780125600391504e-08,0.20011609924536342,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,1,0,1
0,0.0,0.004189979811922395,0.11583264539356984,0.11698236520090949,0.0041981679611449,0.11583251869903011,0.1169822875758284,4.347401776627784e-06,4.956793327911685e-06,4.969285239530413e-06,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,0,1,1,1,1,1,1
1,0.0,0.004189979811922395,0.11583264539356984,0.11698236520090949,0.004211028354971999,0.115832512092787,0.11698226942590569,4.013922695156129e-06,4.560337374571724e-06,4.5718091492407675e-06,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,0,1,1,1,1,1
2,0.0,0.004189979811922395,0.11583264539356984,0.11698236520090949,0.0042213819410752635,0.11583251956190227,0.11698228755512176,4.28592551782295e-06,4.834748224805379e-06,4.847469853735869e-06,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,0,1,1,1,1
3,0.006486234890983645,0.004189979811922395,0.11583264539356984,0.11698236520090949,0.00557508555292208,0.11583264539297505,0.11698236508902381,7.122935453628534e-09,0.4548517263890615,8.657572256963928e-09,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,0,1,1,1
4,0.007011736505118926,0.004189979811922395,0.11583264539356984,0.11698236520090949,0.005593370962455594,0.11583264527909652,0.11698236520041337,7.4488144385231716e-09,9.026660618731058e-09,0.45928665873510605,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,1,1,0
5,0.006490103644006175,0.004189979811922395,0.11583264539356984,0.11698236520090949,0.005674054134751677,0.1158326453959394,0.11698236597948411,5.8170698599208896e-08,0.45494615168438357,7.25754437462027e-08,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,0,1,1
6,0.007015721125404491,0.004189979811922395,0.11583264539356984,0.11698236520090949,0.005691851533305775,0.11583264589561541,0.11698236515034262,5.456763066340973e-08,6.784680740237544e-08,0.45938275164162656,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,1,0,1
0,3.468886188035123e-07,0.033966039404110755,0.10126367639718621,0.10141201689703046,0.0341168660657039,0.10126364864104595,0.10141196431997557,4.2668678389605333e-07,5.820092246441676e-07,5.830071592322393e-07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,0,1,1,1,1,1,1
1,0.0,0.033966039404110755,0.10126367639718621,0.10141201689703046,0.03405669644832715,0.1012637470351519,0.10141208614616527,3.316347062662435e-07,5.655207750391813e-07,5.663068240415288e-07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,0,1,1,1,1,1
2,8.20217912275855e-07,0.033966039404110755,0.10126367639718621,0.10141201689703046,0.03416513519593936,0.1012637268594756,0.10141200934391904,5.649767784260834e-07,7.347040348152576e-07,7.360934581535008e-07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,0,1,1,1,1
3,0.0002695229859215743,0.033966039404110755,0.10126367639718621,0.10141201689703046,0.03514273550397829,0.10126367638049487,0.1014120170735454,9.86321569545586e-10,0.39851933395259687,1.7716807165803573e-09,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,0,1,1,1
4,0.00032868359285984235,0.033966039404110755,0.10126367639718621,0.10141201689703046,0.03514583847927347,0.10126367634447776,0.10141201689365686,3.253360534971141e-10,5.88103634976061e-10,0.39909445997272414,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,1,1,0
5,0.00027212608989487575,0.033966039404110755,0.10126367639718621,0.10141201689703046,0.035225699987137205,0.10126367604078086,0.10141201537926808,6.1083248587861215e-09,0.39860183316412656,1.142321742890105e-08,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,0,1,1
6,0.00033129202306190515,0.033966039404110755,0.10126367639718621,0.10141201689703046,0.03522868536932399,0.10126367343094089,0.10141201589971117,1.0057085761025387e-08,1.8779154916192292e-08,0.3991781031106945,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,1,0,1
0,2.9461754733450704e-07,0.03531922194422633,0.10058090224711598,0.10058204258621449,0.03562508260828774,0.1005808497298713,0.10058198992344136,3.9231166050693004e-07,5.229415554422093e-07,5.229488158895503e-07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,0,1,1,1,1,1,1
1,0.0,0.03531922194422633,0.10058090224711598,0.10058204258621449,0.03555850487026589,0.10058097152349968,0.10058211185199616,3.1733945823758443e-07,5.437495024261364e-07,5.437549610259808e-07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,0,1,1,1,1,1
2,3.2936846289422303e-07,0.03531922194422633,0.10058090224711598,0.10058204258621449,0.03567478601117713,0.10058084951362535,0.1005819896896479,4.0315142109567843e-07,5.111858197448451e-07,5.111937680234689e-07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,0,1,1,1,1
3,0.00011664026533796619,0.03531922194422633,0.10058090224711598,0.10058204258621449,0.03625983929369838,0.10058090220032832,0.10058204282891367,3.2903892388167406e-09,0.20136307556231015,5.932358387211688e-09,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,0,1,1,1
4,0.00011686989596656444,0.03531922194422633,0.10058090224711598,0.10058204258621449,0.036259936265836804,0.1005809024913306,0.10058204253894433,3.302578548014008e-09,5.9536444593243876e-09,0.20136536021532403,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,1,1,0
5,0.00011664080317862527,0.03531922194422633,0.10058090224711598,0.10058204258621449,0.03633752696346342,0.10058090224394667,0.1005820427686852,3.0185158918034565e-09,0.20136307019570154,5.664929384264252e-09,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,0,1,1
6,0.00011687040807252553,0.03531922194422633,0.10058090224711598,0.10058204258621449,0.03633761425184179,0.10058090243086511,0.10058204258267707,3.0240309220508623e-09,5.673372618453185e-09,0.20136535448060247,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,1,0,1
0,2.8430703837769415e-07,0.03647293400459255,0.10000149293375227,0.10000150040230371,0.036781944120992345,0.10000144080079247,0.10000144827069513,3.7331094383498346e-07,4.871430755306082e-07,4.871431048699488e-07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,0,1,1,1,1,1,1
1,0.0,0.03647293400459255,0.10000149293375227,0.10000150040230371,0.036710303382630725,0.10000156131970285,0.10000156879219937,3.069290126808571e-07,5.271513918428925e-07,5.271511231569321e-07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,0,1,1,1,1,1
2,3.174818956204038e-07,0.03647293400459255,0.10000149293375227,0.10000150040230371,0.03683257142952769,0.10000144052966543,0.10000144799796712,3.8355182707955437e-07,4.752120878611868e-07,4.7521213758690347e-07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,0,1,1,1,1
3,2.9936889910458087e-07,0.03647293400459255,0.10000149293375227,0.10000150040230371,0.03738941916529753,0.10000149293384944,0.10000150068137816,1.5748294455367223e-09,0.20016366902560542,2.838807546831179e-09,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,0,1,1,1
4,3.008666461154562e-07,0.03647293400459255,0.10000149293375227,0.10000150040230371,0.03738938441208892,0.10000149321264189,0.1000015004024673,1.5735801317682229e-09,2.8387221793759523e-09,0.2001639128228079,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,1,1,0
5,2.993707130381911e-07,0.03647293400459255,0.10000149293375227,0.10000150040230371,0.03746659734748512,0.1000014929329911,0.10000150070129747,1.6422494524416488e-09,0.20016199250006533,3.0846518533647146e-09,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,0,1,1
6,3.0086995892503206e-07,0.03647293400459255,0.10000149293375227,0.10000150040230371,0.03746657963173461,0.10000149323291897,0.10000150040148922,1.6400201011550503e-09,3.0829023546774653e-09,0.20016218544785336,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,1,0,1
0,0.0,0.003464461015928134,0.11280884091096528,0.1138242588900551,0.003483286983876264,0.11280871507394992,0.11382417480834466,5.241205486175037e-06,5.830073886187708e-06,5.840274706586076e-06,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,0,1,1,1,1,1,1
1,0.0,0.003464461015928134,0.11280884091096528,0.1138242588900551,0.0034940043933586527,0.11280872901705304,0.11382418555258658,4.172154110822545e-06,4.614446160655246e-06,4.62270565778008e-06,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,0,1,1,1,1,1
2,0.0,0.003464461015928134,0.11280884091096528,0.1138242588900551,0.003502321508351323,0.1128087143932324,0.11382417461580606,5.279637337520411e-06,5.791398553971873e-06,5.8021093880518575e-06,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,0,1,1,1,1
3,0.005128498393951946,0.003464461015928134,0.11280884091096528,0.1138242588900551,0.0047519587837525756,0.11280884091096405,0.11382425878796477,1.1448653023211961e-08,0.44318114735538044,1.333415763562437e-08,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,0,1,1,1
4,0.005580503051867823,0.003464461015928134,0.11280884091096528,0.1138242588900551,0.004767329146664574,0.11280884080783471,0.11382425889006466,9.86272285759976e-09,1.1464206627692909e-08,0.44710134790409833,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,1,1,0
5,0.005132069768535299,0.003464461015928134,0.11280884091096528,0.1138242588900551,0.004915785315640788,0.11280884091100532,0.11382425904659806,1.4303771196623649e-08,0.4432707952751626,1.7192105747199764e-08,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,0,1,1
6,0.00558416603794597,0.003464461015928134,0.11280884091096528,0.1138242588900551,0.004931869384002239,0.112808841071002,0.11382425889008406,1.4483932432399446e-08,1.7365050578435418e-08,0.447192431989061,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,1,0,1
0,8.492949049053381e-08,0.028398199149556186,0.10064078458375643,0.10075593391631933,0.028515731674043254,0.10064083833970577,0.10075597862686202,4.055907244722402e-07,5.75091021273339e-07,5.75720213635396e-07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,0,1,1,1,1,1,1
1,0.0,0.028398199149556186,0.10064078458375643,0.10075593391631933,0.028482537407300494,0.10064085619422018,0.10075600468158194,4.074058771700228e-07,6.594191798568294e-07,6.600318555802746e-07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,0,1,1,1,1,1
2,8.724794368115056e-08,0.028398199149556186,0.10064078458375643,0.10075593391631933,0.028568864700046333,0.10064083828915625,0.10075597931969742,4.045450452888028e-07,5.350521333117182e-07,5.356992341238985e-07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,0,1,1,1,1
3,0.00012869775981624534,0.028398199149556186,0.10064078458375643,0.10075593391631933,0.029161845187081935,0.100640784583757,0.10075593368538774,2.1451322025810706e-09,0.20148294605220232,3.6057276324962716e-09,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,0,1,1,1
4,0.00015191095045444635,0.028398199149556186,0.10064078458375643,0.10075593391631933,0.029176652301124782,0.10064078430840016,0.10075593391632442,2.1016968244571724e-09,3.5279033312095994e-09,0.20171358291778496,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,1,1,0
5,0.00012870103485408804,0.028398199149556186,0.10064078458375643,0.10075593391631933,0.02928541313935021,0.10064078458384533,0.10075593592160664,1.4024142514810888e-08,0.20148351600235553,2.4896307061199542e-08,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,0,1,1
6,0.00015190550126952654,0.028398199149556186,0.10064078458375643,0.10075593391631933,0.02930113454533439,0.10064078705331744,0.10075593390302383,1.2761634631260417e-08,2.2633907678777475e-08,0.2017146987789223,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,1,0,1
0,2.5051740909427426e-07,0.029629404704891636,0.10000194195820918,0.10000276182884556,0.029901643443916194,0.10000199544035115,0.1000028153410643,4.517641339651289e-07,6.344011294617613e-07,6.344018787304498e-07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,0,1,1,1,1,1,1
1,0.0,0.029629404704891636,0.10000194195820918,0.10000276182884556,0.02986374647235684,0.10000201080234886,0.10000283066306644,3.7787664611855603e-07,6.163671103587726e-07,6.163713308046339e-07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,0,1,1,1,1,1
2,2.471011337233994e-07,0.029629404704891636,0.10000194195820918,0.10000276182884556,0.029956668325138,0.10000199536206564,0.10000281511750485,4.478912957057811e-07,5.849453018992102e-07,5.84950577694208e-07,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,0,1,1,1,1
3,3.9034602484826345e-07,0.029629404704891636,0.10000194195820918,0.10000276182884556,0.03051150185188375,0.10000194195652684,0.10000276205602093,1.9124694842169356e-09,0.20017412364831177,3.2330330909493013e-09,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,0,1,1,1
4,5.524903244601637e-07,0.029629404704891636,0.10000194195820918,0.10000276182884556,0.030513102743408113,0.10000194415399513,0.10000276173844636,1.1774995530395671e-08,1.99180859150872e-08,0.200107759758367,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,1,1,0
5,3.89899023081285e-07,0.029629404704891636,0.10000194195820918,0.10000276182884556,0.030634876730553873,0.10000194195805022,0.10000276214474979,2.267817634451189e-09,0.2001684414972711,4.048731214156274e-09,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,0,1,1
6,5.564144204971e-07,0.029629404704891636,0.10000194195820918,0.10000276182884556,0.030636713312766167,0.10000194447019396,0.10000276179249608,1.335778168623243e-08,2.3850503486912688e-08,0.2000750787661512,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,1,1,1,1,0,1
0,0.0,0.0032873696533112172,0.11213699408945044,0.11311899446428951,0.003309850559226334,0.11213686645461104,0.11311890836269932,5.655149783588432e-06,6.249120274702388e-06,6.258779720173975e-06,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,0,1,1,1,1,1,1
1,0.0,0.0032873696533112172,0.11213699408945044,0.11311899446428951,0.003322502315695271,0.1121368831076641,0.11311892127426498,4.385757378280687e-06,4.821278069301656e-06,4.8291083676646604e-06,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.35,0.35,0.35,0.35,0.35,0.35,0.35,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1e-20,1,0,1,1,1,1,1
